id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
9572,Ants in the Pants 2,5.863,tt0295375,4.6,3295,movie,2002,ants in the pants collection fantasy comedy romance puberty toilet school-life flo friends pants sequel ants meet
9583,Divine Secrets of the Ya-Ya Sisterhood,11.871,tt0279778,6.1,21135,movie,2002, comedy drama parent-child-relationship marriage secret-society conciliation playwright family-feud woman-director friends sisterhood mother dispute time resolved yaya daughter long
9584,Convoy,15.602,tt0077369,6.3,19041,movie,1978, comedy action drama police-brutality waitress police chase fight highway protest car-crash road-trip truck marijuana based-on-song poem-or-rhyme truck-driver cb-radio convoy truck-stop conniving vast cops presence duck truckers drivers sheriff buddies trucker facing tricking mike harassment broadcasts tactics widow warn radios pen law wallace pig convoy constant coordinate spider rule woman hip cb rubber road pals
9585,Not Without My Daughter,18.864,tt0102555,6.4,15297,movie,1991, thriller drama daughter escape persia married-couple violent-husband islam travel escape islamic husband iran american brutish daughter trapped woman
206192,Perfect Sisters,22.503,tt2027231,5.6,7159,movie,2014, crime thriller drama toronto canada based-on-true-story murder rumor plot mother alcoholism string boyfriends sisters tired abusive kill
9587,Little Women,16.176,tt0110367,7.3,64458,movie,1994, drama romance family depression parent-child-relationship holiday pregnancy sister desire chalkboard nightgown birth-of-twins woman-director christmas 19th-century christmas-romance four-sisters male meg close bond jo chaplain father grow tragedies household mother start circumstances war inevitably amy family holds reduced friends beth civil squabbles
9588,Quigley Down Under,10.327,tt0102744,6.9,25037,movie,1990, action drama adventure western chase australian-outback australian-western cat game property target cora marston hits expatriate dingoes homicidal answers real australian kill mouse land american crazy safe baron finds matt elliott quigley aborigines road sharpshooter
9589,Christiane F.,14.693,tt0082176,7.5,30390,movie,1981, biography drama berlin germany heroin junkie prostitution illegal-drugs dramatic critical intense complicated informative christiane modern tape portrays drugs storey clique deeper sound movie drawn mother recordings berlin equipment drug legally 70s typical asks meets detlef young apartment 14 step fascinated years disco friend scene sister multi building lives
42354,House Party 4: Down to the Last Minute,4.439,tt0244491,2.6,1162,video,2001,house party collection comedy nan wastes executive earlier jon time drive mansion snags hip 100 car entertainment auditioning opportunity people bilal sees record 000 race hop unaware job announced major told sitting 430 imx house band colored party coming planned finds vacation mercedes platinum uncle benz charles rich ripe
9591,That Thing You Do!,13.594,tt0117887,7.0,74641,movie,1996, music comedy romance drama pop-star pennsylvania usa record-label recording-studio battle-of-the-bands 1960s one-hit-wonder 1964 star long hit lots band pennsylvania machinery making manager scores rides
42360,Inuyasha the Movie: Affections Touching Across Time,17.771,tt0322645,7.2,2869,movie,2001,inuyasha collection fantasy action animation adventure monster sword time-travel demon adult-animation quest anime menomaru tree miroku 500 face sango kaede shippou powerful stopped father inuyasha set myoga demon traveled free japan invade chinese hyoga half ago time trapped legendary years kagome 300 girl
9593,Last Action Hero,19.058,tt0107362,6.5,165889,movie,1993, fantasy adventure comedy action family hero magic villain child-in-peril film-in-film breaking-the-fourth-wall spoof magical-object cartoon-cat ticket self-referential projectionist childs-point-of-view action-hero good-versus-evil action cop theater transported father movies death film escapes teams real solace magic indestructible ticket young villain featuring finds boy manager
9594,Double Impact,23.841,tt0101764,5.6,44708,movie,1991, crime action thriller drama martial-arts war-veteran fight loss-of-loved-one fighter villainess karate revenge organized-crime hong-kong los-angeles california twins hoodlum action-hero raised man twins dual crook girlfriend kong parents death rejoins jean killed van separated convinces family picture rival claude damme retainer suspicious alex paris plays hong petty chad role
9595,Hot Shots!,24.364,tt0102059,6.7,118124,movie,1991,hot shots! collection war comedy action secret-mission bad-luck parody drill-instructor jet-crash foreboding gun shots grind fabulous starring wolves aptitude kind sheen inspired involved successful sequel spoof career clearing topper bridges stomach woman jim avenge fighter lloyd harley accident silliness sets father charlie personal naked sights dim baker family late boys incredibly laughs delightfully returned deux directed prone unusually revealed dances abrahams relationship life mission airplane films valerie golino gang film variety hilarious hot created pilot fun commander plays talented
9592,Open Water 2 : Adrift,12.016,tt0470055,5.2,20326,movie,2006,open water collection horror adventure thriller drama school-friend mexico baby drowning loss-of-loved-one yacht shark desperate high weekend miles turns horribly fight cruise yacht water shore wrong reunion school party luxurious survival friends stuck group happy
107901,The Land of Many Perfumes,6.034,tt0452831,6.5,60,movie,1968,journey to the west collection (shaw brothers) musical fantasy music adventure comedy action nan man title monkey loved realm pigsy women monk birth
9598,Babe,20.697,tt0112431,6.9,135976,movie,1995,babe collection fantasy comedy drama family farm sheep pig alarm-clock cat duck heroism affection piglet anthropomorphism based-on-childrens-book dog separation farmer grandson sheepdog talking-pig christmas greatest duck thinks dog sheep odd babe bunch hogget realises calls learns mum pig place time rooster farmer friends fly dogs ferdinand makings
9599,The Blob,17.152,tt0094761,6.7,44520,movie,1988, horror thriller sci-fi cold quarantine killing slime disgust comet alien playboy remake hospital sewer freezer military liquefaction body-horror man engulfs elderly growing blob high police protect touches students substance live proof destroying arborville terrifying trio witness alien school life goo kids refuse size california form hometown discover gelatinous
9600,Big Momma's House,27.318,tt0208003,5.2,91769,movie,2000,big momma's house collection crime comedy action undercover fbi disguise impersonation escaped remain granny protect forced convict momma single georgia smart impersonate beautiful mother fbi big street crass son order southern agent incognito
9602,Coming to America,34.25,tt0094898,7.1,226980,movie,1988,coming to america collection comedy romance new-york-city fast-food-restaurant prince fake-identity heir-to-the-throne royal-family fish-out-of-water rich-man searching-for-love rich-family satirical pretending-to-be-poor melodramatic african-american-romance african-american-lead african-royalty prince queens pampered princess lots leads disguise african trouble digs york loyal decides mission immigrant finds time job friends enemies impoverished friend
9603,Clueless,37.154,tt0112697,6.9,252200,movie,1995, comedy romance drama puberty high-school based-on-novel-or-book make-a-match spoiled-child coming-of-age matchmaking conflict wedding high-school-friends makeover woman-director popular-girl matchmaker gay-theme match-making socially cher high student shallow emboldened rich scale klutzy realizes misguided successful school hopelessly popular decides beverly teachers disapproving makeover pecking tai matchmaker hills coaxes success falls stepbrother dating
927107,The Bricklayer,38.825,tt2016303,5.2,10479,movie,2023, action thriller blackmail conspiracy ex-cia-agent confront unite cia blackmailing responsible retirement journalists operative forcing lure foreign assassinating rebellious making international unraveling brilliant conspiracy agency checkered
9604,Red Heat,19.341,tt0095963,6.1,77069,movie,1988, crime comedy action drug-dealer martial-arts police-brutality showdown street-gang police cold-war soviet-union investigation revenge drug-cartel police-detective buddy-cop kingpin manhunt police forced policeman tough fled georgian drug cocky killed country lord apprehend detective chicago partner russian
9605,Single White Female,13.546,tt0105414,6.4,42764,movie,1992,single white female collection horror thriller drama stalker remote-control puppy basement lesbian-relationship photograph surprise-party mental-illness business-card ice-cream stairway software desperate roommate handsome allison designer seek controlled fashion beau jones attractive rent strikes apartment digs career boyfriend order promising unfaithful sam manhattanite proves spacious classifieds
9607,Super Mario Bros.,18.362,tt0108255,4.2,63699,movie,1993, fantasy comedy adventure family sibling-relationship saving-the-world plumber royalty dinosaur based-on-video-game woman-director multiple-dimensions invasion brooklyn luigi live hope dino alternate dictator squalor universe plumbers dinosaurs evolved tech save koopa mario
9606,Metropolis,12.744,tt0293416,7.2,22880,movie,2001, animation drama adventure sci-fi future android metropolis jealousy son based-on-comic control mecha conspiracy steampunk robot adult-animation synthetic-human anime uncle red protect reasons duke kenichi larger mysterious tima shunsaku metropolis nephew search japan plunged searches wanting middle young seperated son detective adopted criminal visit leave ban finally laughton rock conspiracy explanations girl
9609,Of Mice and Men,16.966,tt0105046,7.4,47862,movie,1992, drama western farm worker dream country-life farm-worker great-depression error depression drifters slow dreams giant fields working money gentle fulfill
9610,Conan the Destroyer,22.483,tt0087078,5.9,86341,movie,1984,conan the barbarian collection fantasy action adventure epic gladiator swordplay fight magic sword lone-wolf black-magic warrior-woman stone-age thief royalty barbarian wizard warrior action-hero sword-and-sorcery good-versus-evil kingdom queen kills dagoth akiro taramis safely powerful eccentric defeat bodyguard zula strength abilities princess consideration teen commissioned malak sidekicks castle sacrifice unknown magic inherit wizard inept returns retrieve conan escort voyage land horn warrior mortal evil allies foes supernatural woman hero fail sword cunning sorcery plans
9611,Romy and Michele's High School Reunion,14.724,tt0120032,6.3,54590,movie,1997,romy and michele collection comedy romance high-school overweight-child smoking marriage graduation cafeteria prom best-friend buddy fashion alcoholic car-trouble disabled high-school-reunion social-outcast ruse reinvent michele high jaguar descend clothes inventors crumbles alma girls bright mater reunion romy façade school party story post armed notes borrowed success
9612,Coneheads,18.0,tt0106598,5.4,58686,movie,1993, family comedy sci-fi extraterrestrial-technology alien-life-form space-invasion nostalgic coneheads arrive invasion paper believes blend walks robotlike prymatt toilet cone appetite pair prepare population beldar shaped aliens enormous reason france crash heads paramus earth
697741,Expectant,11.855,tt11634320,5.2,255,movie,2020, mystery movie tv thriller nan couple plan live agrees danger finds unborn child adopt woman pregnant
9614,Happy Gilmore,20.033,tt0116483,7.0,253836,movie,1996,happy gilmore collection comedy sport sports loss-of-loved-one golf taxes anger-issues old-age-home sports-comedy tour hockey gilmore shooter granny approach pga courts ire prize grass whiz determined unconventional attractive house antics win money rival golf tournament failed player turned save soften image mcgavin happy publicist
9615,The Fast and the Furious: Tokyo Drift,14.379,tt0463985,6.1,305051,movie,2006,the fast and the furious collection crime action thriller drama car-race car-journey car-mechanic car-garage auto-tuning street-race drifting tokyo japan military underground father live caught drift low rent tokyo sentence jail sean order shaun boswell avoid city racing heads
42384,A Tale of Legendary Libido,12.052,tt1433775,5.3,962,movie,2008, fantasy comedy drama legend joseon-dynasty man teased arousal tortured travelling secret decides monk strong impaired
9616,The Order,11.188,tt0304711,5.1,18592,movie,2003, horror fantasy drama romance thriller mystery rome italy riddle vatican investigation exorcism secret-organization sin repentance priest religion psychological-thriller catholic-church catholicism theology mentor-protégé-relationship sin-eater suspicious-death mysticism launches confront unimaginable father bernier mysterious series death investigate existed priest members revered secret renegade centuries strangely order church evil alex rome investigation forces priests killings
9618,Tango & Cash,20.159,tt0098439,6.4,115064,movie,1989, drama crime comedy action thriller prisoner war-on-drugs los-angeles california buddy-cop revenge detectives furious gabriel plots income loss lord yves narcotics successful caused ray perret elaborate crime tango cash stand
9619,Dante's Peak,16.226,tt0118928,6.0,100824,movie,1997, action adventure thriller drama rescue small-town helicopter lava mayor evacuation natural-disaster motel volcano lovers partnership volcanology disaster cabin explosion scientist seismograph volcanic-eruption rowboat catastrophe disaster-movie acid county-fair abandoned-mine volcanic-ash town rumblings volcano long peak hits massive fears investigate worst harry dormant named mayor fighting townspeople nightmare realized eruption burg sleepy dalton dante amid volcanologist lives catastrophic
9620,Paycheck,14.55,tt0338337,6.3,114072,movie,2003, sci-fi adventure action thriller mystery amnesia prophecy technology engineer time evil-corporation cyberpunk scientist millionaire based-on-short-story tech-noir seeing-the-future piece paycheck work firms year high told receives breaching security memory jennings mysterious incapable genius short projects paid water term clues tech erased hot job hired sensitive handsomely highly envelope michael
763285,Ambulance,27.252,tt4998632,6.1,103075,movie,2022, crime action thriller drama ambulance car-crash remake officer-involved-shooting los-angeles california bank-robbery veteran heist-gone-wrong bank-heist police-helicopter brother-brother-relationship enthusiastic brother 32 medical charismatic bills desperate veteran wife offers decorated bank danny asks angeles sharp money career cover criminal history heist score biggest adoptive
9622,Beverly Hills Ninja,17.525,tt0118708,5.6,44612,movie,1997, comedy action japan ninja-fighter clumsy-fellow overweight-man teacher falling-in-love school-life lighthearted raised pleads finest rolled chance mistaken body funny washes beautiful blonde big white great clan japan ashore ninja grows grace orphaned stooges american strong prove dangerous embarrassment ninjas legend disastrously haru
9623,The Juror,11.548,tt0116731,5.7,20236,movie,1996, crime thriller drama court-case jurors blackmail son trial courtroom blasphemy courtroom-drama legal-thriller gather plot talk boss mobsters guilty sends thug mob good gangster final verdict murder annie kill fellow manages tells son fails oliver abroad laird clear teacher implying evidence jurors trial silence setting showdown
9624,On Deadly Ground,12.454,tt0110725,4.6,25754,movie,1994, action adventure thriller martial-arts petrol corruption fight mercenary inuit secret-agent tribe woods alaska terrorism one-man-army one-against-many enviromental action-hero good-versus-evil ocean person care works oil environmental long company corrupt kind land taft money forrest alaska ceo making spills agent aegis
294993,Rise of the Legend,20.429,tt3469592,6.4,4429,movie,2014,wong fei-hung collection biography action drama martial-arts kung-fu biography wu-shu 19th-century huang-feihong fearless sea fighter boss people imperial rid believes dynasty gang eliminate lei fight called 1868 rampant head fearsome control suffering qing northern latest takes port led criminal childhood late corruption years tiger gong fei fierce total friend court huo inflicts orphans leader lives power recruits black rises
9626,Red Sonja,15.869,tt0089893,5.1,45458,movie,1985, fantasy action adventure epic monster swordplay villainess queen talisman based-on-comic warrior high-fantasy sword-and-sorcery gedren kills sets talisman overthrow keeper great barbarism magic raids hablac sonja tyrant power total seeks city sister sword red
9621,Elizabethtown,9.8,tt0368709,6.3,73130,movie,2005, comedy romance drama hotel-room new-love airplane funeral suicide-attempt lovers falling-in-love verge dies father girlfriend company small lease kentucky hundreds drew meets returns love life family lose flight dollars baylor dumped shoe matters worse hometown fired millions attendant falls causing
9628,Winnetou and the Crossbreed,7.878,tt0061197,5.7,1759,movie,1966,winnetou collection adventure western native-american gold-mine brother receives neighboring prospectors settler seek father resort day greedy winnetou gold murder forcing secret protection order daughter apanatschi kidnapping girl
9629,Thunder at the Border,6.2620000000000005,tt0061198,5.2,1406,movie,1966,winnetou collection action adventure western prison gang-war native-american american-west justice gang set determined winnetou responsible murder horrendous young firehand braves track friend apache
9627,Flaming Frontier,8.596,tt0059538,5.8,1730,movie,1965,winnetou collection adventure western horse apache-nation native-american death-of-son railroad-track barroom-brawl cold count brother comanches blooded murdered trail conflict surehand robert chief running amiable winnetou faithful written killer settlers blood war path involved general support friend nickname apaches wabble
9631,The Negotiator,21.833,tt0120768,7.3,157096,movie,1998, crime action thriller drama chicago illinois corruption police hostage innocence pension hostage-taking murder conspiracy bullet-wound urban-setting negotiator negotiator handle secretly police insists believes affairs framed investigate demands murder danny thinking expert roman offices arrest takes office internal partner clear hostage elaborate brought evidence conspiracy situation
9636,Control,11.468,tt0374584,6.2,8123,movie,2004, crime action thriller prison death-penalty experiment medicine killer chance modify lee death chemical inmate agrees undergo life ray oliver treatment row behavior
9637,Scooby-Doo,47.289,tt0267913,5.3,127746,movie,2002,scooby-doo collection mystery comedy adventure family voodoo amateur-detective talking-dog based-on-cartoon resort criminal-investigation theme-park fred invited happenings velma gang mysterious scooby shaggy park daphne truth island spooky popular things mystery amusement attractions uncover strange discover happening
75174,The Grey,29.463,tt1601913,6.7,265475,movie,2011, action adventure thriller drama wolf alaska airplane-crash struggle-for-survival based-on-short-story male-camaraderie aftercreditsstinger wolf-pack american-wilderness grieving-man father-son-relationship wolf-hunter companions wilderness including oil vacation survive grueling battle injuries frozen icy john trek wolves southward needed men safety ottway brutal storm week refinery shift civilization plane mortal elements workers flying crash hungry pack alaskan sharpshooter led
9638,Phantasm,10.62,tt0079714,6.6,41805,movie,1979,phantasm collection horror sci-fi funeral coffin undertaker evil hearse ice-cream-man-\\xa0 mausoleum tall-man sentinals sphere lethal man face arsenal mysterious unearthly employs weapons boy robber friends tall grave teenage
370086,LEGO Scooby-Doo! Knight Time Terror,10.676,tt5377164,6.4,475,tvShort,2015,lego scooby-doo collection animation adventure comedy family mystery friendship friends close owner hidden investigate terrorizes occurrences treasure villa haunted mystery knight summoned building black
9641,Cheaper by the Dozen 2,18.058,tt0452598,5.5,63504,movie,2005,cheaper by the dozen (2003) collection comedy adventure family chicago illinois lake husband-wife-relationship based-on-novel-or-book holiday competition forbidden-love big-family father family-relationships rivalry labor-pain family-vacation family-holiday large-family eugene headed hunt bonnie martin baker heads children family rival return steve competition levy vacation
9642,Asterix and the Vikings,9.65,tt0371552,6.0,12861,movie,2006,asterix and obelix (animation) collection comedy animation adventure family france magic village cartoon viking based-on-comic seefahrt angsthase warrior 1st-century travel homeland asterix justforkix rescue tough chief nephew obelix bring abduct mission warrior vikings lazy transform norway
9644,National Lampoon's Loaded Weapon 1,13.24,tt0107659,6.2,51642,movie,1993, crime comedy action police cocaine spoof los-angeles california cookies cops murdered wilderness cocaine wares girls distributing fiends detective nation microfilm cookie drive partner dope recipe
9645,Ghost Ship,20.772,tt0288477,5.6,110470,movie,2002, mystery horror thriller treasure cruise pilot ghost-ship gore tugboat salvage supernatural-horror deserted-ship sea harbor happen claim learn series ship 1962 salvagers ghost occurrences vessel adrift missing demonic towing creature bizarre floating inside inhabited trapped bering group discovering passenger
9647,Scrooged,16.733,tt0096061,6.9,117240,movie,1988, fantasy comedy drama holiday tv-ratings ghost duringcreditsstinger christmas-music christmas cold ghosts executive television cross chance wildly curmudgeonly series member wrongs actions ambition driven eve visited firing love successful life frank christmas evaluate staff nature
501170,Doctor Sleep,23.387,tt5606664,7.3,222772,movie,2019,the shining collection fantasy horror thriller drama based-on-novel-or-book supernatural haunted-house sequel psychic-power frantic reflective anxious cautionary dramatic suspenseful frightened ghosts powerful desperately extrasensory overlook called teen torrance faces hotel meets ability dan scarred child courageous endured trauma abra possesses shine
9651,Supergirl,22.108,tt0088206,4.4,24341,movie,1984, fantasy action adventure sci-fi magic superhero laser based-on-comic alternate-dimension teenage-girl gardener occult heroine love-potion invisible-monster girls-school powerful losing kara cousin retrieve superman wicked finds orb witch earth
42418,Young Black Stallion,10.347,tt0318850,5.4,1350,movie,2003,the black stallion collection drama adventure family world-war-ii human-animal-relationship horse northern-africa desert animal-lead colt chances young separated desert friendship family neera lose wild courageous trust discover
828853,Jackass 4.5,9.31,tt18258584,6.5,14388,video,2022,jackass collection comedy action documentary making-of witness crew stunts outrageous footage jackass wild making
9654,The Italian Job,27.238,tt0317740,7.0,392596,movie,2003, crime action thriller gold california helicopter hacker venice italy chase subway master-thief safe heist revenge murder double-crossed boat-chase los-angeles california explosion safecracker television-repair based-on-movie mentor-protégé-relationship mini-cooper vengeance father-daughter-relationship heist-thriller suspenseful gold-heist dead pounding streets croker careens charlie team plan safecracker gorgeous loot angeles steal metal crossed pedal pulse chase thing lifetime double pulled crime drop
1025463,Bionic,72.661,tt16427902,4.3,1497,movie,2024, action adventure sci-fi future sports robot disability paralympic athletes enter competing robotics maria dreams stars progress sports violence sister crime
9655,She's the Man,26.1,tt0454945,6.4,178648,movie,2006, comedy romance sport high-school sports boarding-school roommate twin-sister fake-identity mistaken-identity twin-brother football-(soccer) teen-comedy tomboy shakespeare-in-modern-dress disguised-voice the-big-game twelfth-night 2000s woman-disguised-as-man gay-theme crossdressing roommate replaced brother schedule handsome boarding olivia idea scheme duke london complications beautiful viola real pose jam love returns school threaten place fallen loves campus falls sister sebastian ahead hastings twin
9656,Black Christmas,10.088,tt0454082,4.7,30928,movie,2006, mystery horror holiday psychopath difficult-childhood female-friendship childhood-trauma remake revenge serial-killer slasher murderer incest eye-gouging escaped-mental-patient voyeurism christmas-horror christmas christmas-eve sorority-girls holiday-horror sigma obscene phone intentions series residents calls stranger house prepare season dubious sorority festive kappa
337339,The Fate of the Furious,101.239,tt4630562,6.6,257705,movie,2017,the fast and the furious collection crime action thriller new-york-city submarine rescue-mission sequel street-race betrayal criminal-mastermind mysterious-woman test face mysterious crew trials betrayal closest seduces woman dom crime
9659,Mad Max,35.933,tt0079501,6.8,233201,movie,1979,mad max collection thriller action adventure sci-fi australia baby chain dystopia post-apocalyptic-future exploitation villain bridge matter-of-life-and-death benzine biker cop partner truck vigilante motorcycle motorcycle-gang exploding-car psychotic adventurer angry hostile aggressive action-hero good-versus-evil violence antagonistic forceful harsh ominous urgent streets police face innocent savage gang ruthless terrorizing force stopping bent hell civilians laughs future rules road tearing ravaged motorcycle
9660,Operation Petticoat,14.365,tt0053143,7.2,16145,movie,1959, war comedy romance ship navy casino tattoo submarine pig date flirt world-war-ii naval-officer philippines army-nurse man executive army submarine officer war nurses finds commander stuck group damaged
9663,Starman,11.025,tt0088172,7.0,53392,movie,1984, drama romance sci-fi widow lovers alien cherry-pie reflective loving intimate intense husband asks widow young alien arizona takes drive government form wisconsin
9664,Flyboys,13.651,tt0454824,6.5,44894,movie,2006, war history adventure drama action romance world-war-i fighter-pilot based-on-true-story biplane fighter military french escadrille pilots volunteered adventures war country young lafayette americans entered
9665,Glory,19.633,tt0097441,7.8,146260,movie,1989, biography war history drama racism battle union-soldier confederate-soldier american-civil-war 19th-century early-america african-american-history american-history union army robert company gould prejudices leads war fighting shaw volunteer confederates civil black
9666,Ju-on: The Grudge 2,12.316,tt0367913,6.3,11103,movie,2003,ju-on collection mystery horror thriller drama japan pregnancy abandoned-house remake revenge spirit vengeful-ghost tv-production traffic-accident series shoot crew original unfold house hauntings decide reality program cast events saeki strange paranormal location
9669,Ring 2,13.797,tt0218553,5.9,14929,movie,1999,ring collection mystery horror sci-fi asylum sequel curse videotape female-corpse mai kills develop psychic spirit yoichi death sadako abilities investigating takano watches week learns named victims son haunted disturbing boyfriend boy starts videotape horrifying girl
501190,"God, Sex and Truth",38.979,tt7908740,4.3,1109,short,2018, short romance drama sexual-exploration divinity god purpose sexuality projects delves true digs women sex deepest truth dignity
9671,Crocodile Dundee,17.199,tt0090555,6.6,117294,movie,1986,crocodile dundee collection comedy action adventure hotel new-york-city journalist prostitute culture-clash subway crocodile tourist wilderness knife limousine poacher fish-out-of-water adventurer australian-outback kangaroo absurd farcical dundee breaking high instincts crocodile jungle good wily mick cultures hunter comedy plucks big muggers australian society handles sweat york outback snoots negotiates visit adeptly reporter concrete city clash proves naïve apple natured recipe
697799,WarHunt,10.817,tt6442686,4.4,1934,movie,2022, horror fantasy war action thriller witch world-war-ii witchcraft dead military major horrors symbols cargo powerful loses sends rescue crashes soldiers lines compasses squad forest carrying perceptions ancient bearing straying hanged johnson bodies profound leads german secret walsh control middle magical violently plane retrieve mission suddenly brewer led attacked enemy nazi supernatural 1945 group fail material discover force sergeants black bravest twist
9674,Ring 0,7.36,tt0235712,5.9,10057,movie,2000,ring collection mystery horror thriller drama dying-and-death journalist theatre-group prequel killer wizard parapsychology spirit thirty video 0 ringu background place story deadly shocking years events vengeful girl
9676,The Black Dahlia,14.933,tt0387877,5.6,77545,movie,2006, mystery crime thriller drama pornography observer los-angeles california neo-noir murder-hunt cops pursue 1940s boxers killer actress narcissism angeles madness young family aspiring grapple turned corruption stag films
9678,Little Nicky,19.208,tt0185431,5.3,113703,movie,2000, fantasy comedy new-york-city sibling-relationship parent-child-relationship hell devils-son satan demon bulldog father-son-relationship kingdom action darkness escape powerful beloved wither cede nicky satan closes lord sons souls son decides throne brothers hell weak send filtering return portal sinful create earth
9679,Gone in Sixty Seconds,29.317,tt0187078,6.5,298053,movie,2000, crime action thriller california sibling-relationship car-race brother blackmail detective car-thief heist remake betrayal organized-crime shootout police-chase explosion lock-pick stakeout illegal-drugs stolen-cars action-hero ford-mustang blacklight enlists kip roadblocks pals cops memphis relentless brother high seemingly impossible chases retirement cars octane boost alive builds learning night randall thief raines steal life save feat accomplish swerves excitement 50 countless car happy
9681,Casanova,15.161,tt0402894,6.5,56645,movie,2005, comedy romance adventure drama new-love venice italy female-lover seduction menage-a-trois carnival casanova love extramarital-affair 18th-century catholicism charismatic beauty pursue discovers marital lady impervious indifferent continues status members falling reputation love seducing finds opposite notorious sex charms womanizer
107985,The World's End,17.759,tt1213663,6.9,301170,movie,2013, comedy action sci-fi addiction alcoholism end-of-the-world apocalypse homage pub hilarious pub-crawl reunite earlier unwittingly attempt crawl hope pub humankind epic 20 years survival friends
1025491,Freud's Last Session,30.55,tt20420628,6.1,4386,movie,2023, drama world-war-ii sigmund-freud based-on-true-story author historical-fiction belief-in-god psychiatry 1940s 1930s lesbian independent-film existence greatest god study battle confines film personal journey sigmund century eve war bursting minds twentieth lewis fantasy freud dynamic interweaves lives converge
402900,Ocean's Eight,37.53,tt5164214,6.3,245948,movie,2018, crime comedy action new-york-city heist spin-off estranged-sister the-met-gala ocean pull annual female crew century met thieves gala mastermind debbie york gathers criminal heist
402897,The Death of Stalin,15.031,tt4686844,7.3,115793,movie,2017, comedy history drama chaos dictator socialism dark-comedy satire biography based-on-true-story joseph-stalin death military political-satire regime 1950s dies remains bumble running soviet dictator question joseph cronies frantic struggle brawl power stalin government parasitic square leader stab
9687,Keeping Mum,16.555,tt0444653,6.8,36260,movie,2005, crime comedy golf killer housekeeper extramarital-affair family-conflict perfect writing good affair preoccupied wife realize pastor children fails sermon
9691,Assassins,21.788,tt0112401,6.3,88922,movie,1995, thriller crime action adventure rescue central-intelligence-agency-(cia) hitman cat bank mexican-standoff seattle washington mission-of-murder hidden-camera rivalry shootout police-chase sniper-rifle detroit michigan silencer double-cross caribbean-sea man gun rath target bystanders female innocent robert murder kill civilian witness killing contract life decides rival marked grisly dangerous job hired prominent return finding horrified assassin funeral falls mobster complete arrives grows
9693,Children of Men,19.256,tt0206634,7.9,536051,movie,2006, action drama thriller sci-fi future government police-state based-on-novel-or-book hippie england faith chaos refugee-camp rebel dystopia miracle childlessness survival birth alcoholic bombing dying terrorist-group fertility soldiers violence sea humans 2027 humankind agrees chaotic procreate activist child miraculously sanctuary transport scientists save longer woman future pregnant birth
9696,Ichi the Killer,20.689,tt0296042,7.0,60750,movie,2001,ichi collection crime action horror drama pain yakuza gore dominatrix violence-against-women piercing based-on-manga drugs twins blade masochist sadistic-torture predator-turns-victim anarchic-comedy boss kakihara inflict killer searches yakuza missing pain ichi repressed dreamed enforcer sadomasochistic levels psychotic
599521,Z-O-M-B-I-E-S 2,21.02,tt9766166,5.7,4003,tvMovie,2020,z-o-m-b-i-e-s collection fantasy tv comedy movie romance family love-triangle musical cheerleading love zombie werewolf family threatens rift romance high budding werewolves shake mysterious addison semester school unity outsiders peace community continue arrival seabrook newfound steer group zed groundbreaking
828898,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,13.615,tt14636186,7.9,2332,movie,2023, action animation adventure sci-fi dark-comedy family adult-animation aftercreditsstinger supervillain restore reemerges revelations unexpected monarch literally venture dangers blood leads alike ventures wreak guild order marriage evil nationwide foes hank friends untold manhunt imposing havoc
828899,Metalocalypse: Army of the Doomstar,15.193,tt14636170,6.4,1200,movie,2023,metalocalypse music comedy animation apocalypse adult-animation based-on-tv-series music rock-and-roll confronting spin explosion metalocalypse face rescue romantic prophecy challenge write nathan professional fulfilling salacia brutal band flat song toki ultimate salvation finds brutally tasked evil traumatized songwriting save frontman wartooth finally planet ego damaged heroic dethklok
9697,Lady in the Water,11.908,tt0452637,5.5,105002,movie,2006, fantasy mystery drama fortune-teller religion-and-supernatural hell mythical-creature swimming-pool nixe super-power aftercreditsstinger sign-languages optimistic discovers pool heep thinks works bedtime rescues protect determined journey maintains character cleveland young apartment tenants creatures story superintendent friend woman building
9701,North Country,15.707,tt0395972,7.3,45259,movie,2005, drama rape court minnesota harassment witness based-on-true-story lawsuit miner insult love sexual-harassment battle single-mother woman-director landmark 1980s major account jenson range abuse eveleth harassment working successful fictionalized landmark mines united lawsuit 1984 woman endured sexual miner filed states case
9702,Bound by Honor,42.453,tt0106469,7.9,35034,movie,1993, crime action thriller drama street-gang ghetto juvenile-prison artist jail east-los-angeles youth-gang hood gang racism drugs mexican-american barrio police-shootout cholo lowrider racial alter cop overcomes 1972 influence tragic cruz paco gang cousin film based miklo jimmy vatos addiction carnal members focuses artist experiences san true east poet narcotics life brothers santiago violent opens incarcerated story half enemy baca exceptional heroin crime lives locos quentin
533991,Stree,46.032,tt8108202,7.5,41270,movie,2018,maddock supernatural collection comedy horror witch roles chanderi town set shraddha viral based nale rajkummar karnataka features kapoor stree pivotal rao 1990s legend urban
9703,The Last Legion,13.691,tt0462396,5.4,37295,movie,2007, fantasy war adventure history action roman-empire sword emperor druid ancient-rome western-roman-empire ancient-world excalibur 1st-century britannia flees empire legion romulus embarks perilous crumbles britain augustus roman young voyage track city supporters
